mission,date,date_time,latitude,longitude,sample_type,sample_source,snow_thickness,code_operation,station,station_type,cast,bottle,bottom_depth_m,depth_m,filter_type,quality_flag,dilution_factor,no3_um_l,no2_um_l,no2_and_no3,po4_um_l,sioh4_um_l,n_ice_samples_ice_camp_2016,method,pi
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,5.054,0.061,NA,0.911,7.266,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,100,gff,NA,NA,7.507,0.124,NA,1.009,9.778,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,100,swinnex,NA,NA,7.317,0.146,NA,1.021,9.894,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,200,gff,NA,NA,12.54,0.074,NA,1.152,15.572,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,200,swinnex,NA,NA,12.909,0.131,NA,1.181,15.923,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,300,gff,NA,NA,17.228,0.16,NA,1.318,21.175,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-08,2016-06-08T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,300,swinnex,NA,NA,17.074,0.071,NA,1.31,21.122,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.903,0.035,NA,0.843,6.881,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,4.979,0.137,NA,0.791,7.075,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.973,0.219,NA,0.901,6.729,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,4.792,0.134,NA,0.862,6.429,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,5.077,0.108,NA,0.916,7.121,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,5.228,0.348,NA,0.906,6.929,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,5.134,0.072,NA,0.936,7.196,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,4.53,0.509,NA,0.863,6.543,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,5.242,0.12,NA,0.956,7.278,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,5.034,0.053,NA,0.868,7.168,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.163,0.119,NA,0.95,7.456,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-10,2016-06-10T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,5.714,0.18,NA,0.998,7.358,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.62,0.101,NA,0.8,6.786,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,4.758,0.155,NA,0.886,6.904,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,NA,NA,NA,NA,NA,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,NA,NA,NA,NA,NA,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.443,0.069,NA,0.824,6.381,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,4.547,0.128,NA,0.836,6.191,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.579,0.101,NA,0.898,6.829,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,4.544,0.054,NA,0.887,6.526,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.681,0.09,NA,0.89,6.854,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,4.704,0.126,NA,0.914,6.67,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.537,0.044,NA,0.966,7.723,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-13,2016-06-13T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,NA,NA,NA,NA,NA,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.467,0.112,NA,0.842,7.031,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,4.724,0.079,NA,0.779,6.798,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,4.317,0.108,NA,0.827,6.562,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,4.349,0.078,NA,0.805,6.617,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,4.525,0.1,NA,0.834,6.589,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,4.332,0.059,NA,0.835,6.937,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.43,0.093,NA,0.882,6.808,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,4.543,0.107,NA,0.864,7.223,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.69,0.064,NA,0.919,6.924,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,4.733,0.074,NA,0.901,7.435,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.289,0.061,NA,0.949,7.463,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-15,2016-06-15T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,5.324,0.092,NA,0.947,7.946,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,4.273,0.151,NA,0.699,6.378,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,4.386,0.086,NA,0.766,6.265,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.589,0.155,NA,0.695,5.133,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,3.338,0.078,NA,0.638,5.071,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.846,0.099,NA,0.788,5.96,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,3.766,0.067,NA,0.8,5.791,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,4.102,0.142,NA,0.839,6.294,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,4.09,0.083,NA,0.845,6.478,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.167,0.036,NA,0.87,6.33,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,3.952,0.103,NA,0.891,6.537,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.047,0.142,NA,0.931,7.421,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,4.912,0.078,NA,0.911,7.267,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,100,gff,NA,NA,7.345,0.02,NA,1.037,10.395,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,100,swinnex,NA,NA,7.415,0.081,NA,1.053,10.411,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,200,gff,NA,NA,13.218,0.066,NA,1.215,16.11,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,200,swinnex,NA,NA,13.32,0.085,NA,1.197,15.708,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,350,gff,NA,NA,16.113,0.024,NA,1.291,19.538,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-17,2016-06-17T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,350,swinnex,NA,NA,16.016,0.016,NA,1.284,19.289,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,3.884,0.084,NA,0.801,5.991,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,3.926,0.123,NA,0.836,6.046,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.696,0.068,NA,0.801,5.618,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,3.779,0.081,NA,0.806,5.839,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.831,0.099,NA,0.831,5.732,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,3.81,0.064,NA,0.847,5.774,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,3.936,0.105,NA,0.873,5.958,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,4.077,0.094,NA,0.864,6.199,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.08,0.121,NA,0.888,6.246,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,4.007,0.068,NA,0.871,6.312,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,5.183,0.115,NA,0.931,7.151,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-20,2016-06-20T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,4.99,0.069,NA,0.938,7.276,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,3.399,0.064,NA,0.731,5.568,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,3.393,0.087,NA,0.698,5.93,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,3.274,0.072,NA,0.756,5.314,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,3.34,0.068,NA,0.731,5.479,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,3.571,0.059,NA,0.791,5.49,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,3.572,0.078,NA,0.783,5.699,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,3.826,0.056,NA,0.84,5.624,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,3.74,0.05,NA,0.843,6.091,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,4.048,0.066,NA,0.859,5.881,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,4.008,0.072,NA,0.875,6.277,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,4.757,0.069,NA,0.917,6.767,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,4.726,0.079,NA,0.911,6.958,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,100,gff,NA,NA,6.127,0.051,NA,0.994,8.256,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,100,swinnex,NA,NA,6.115,0.066,NA,0.988,8.631,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,200,gff,NA,NA,10.649,0.016,NA,1.124,12.37,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,200,swinnex,NA,NA,10.741,0.031,NA,1.12,12.921,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,350,gff,NA,NA,16.208,0.035,NA,1.308,19.349,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-22,2016-06-22T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,350,swinnex,NA,NA,16.281,0.047,NA,1.316,19.859,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,1.878,0.098,NA,0.551,3.547,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,1.915,0.108,NA,0.492,3.241,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,2.737,0.064,NA,0.786,5.559,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,2.738,0.069,NA,0.789,5.065,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,3.401,0.077,NA,0.865,6.167,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,swinnex,NA,NA,3.333,0.059,NA,0.875,5.687,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,gff,NA,NA,3.908,0.069,NA,0.907,6.474,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,20,swinnex,NA,NA,3.921,0.078,NA,0.85,6.148,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,gff,NA,NA,4.355,0.079,NA,0.922,6.782,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-24,2016-06-24T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,40,swinnex,NA,NA,4.666,0.058,NA,0.929,6.416,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,gff,NA,NA,2.318,0.064,NA,0.677,5.521,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,underice,NA,NA,NA,NA,NA,NA,NA,0,swinnex,NA,NA,2.37,0.045,NA,0.681,5.442,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,gff,NA,NA,2.557,0.088,NA,0.749,5.794,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,1.5,swinnex,NA,NA,2.571,0.076,NA,0.742,5.831,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,gff,NA,NA,2.697,0.076,NA,0.793,5.611,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,5,swinnex,NA,NA,2.487,0.066,NA,0.721,5.761,NA,colorimetry/autoanalyser,"Raimbault, P."
ice_camp_2016,2016-06-27,2016-06-27T00:00:00Z,67.47973333,-63.78953333,water,niskin,NA,NA,NA,NA,NA,NA,NA,10,gff,NA,NA,2.683,0.059,NA,0.793,6.05,NA,colorimetry/autoanalyser,"Raimbault, P."
